Source Selection Information - See FAR 2.101 and 3.104

,LOCATION,ICAO,COUNTRY/STATE,VENDOR NAME,REFUELING OPERATOR NAME,REFUELING OPERATOR ADDR,REFUELING OPERATOR PHONE,CONTRACT/SOLICIT NO/PR NO,CONTRACT PERIOD,LINE ITEM,PURCHASE PROGRAM,PRODUCT,ADDITIVES,MODE ID,QUANTITY,AWARD PRICE,TOTAL DOLLAR VALUE,
,RAPID CITY REGIONAL,KRAP,SD,PHILLIPS 66 COMPANY,PHILLIP 66,4190 WESTJET DRIVE RAPID CITY  SD 57703,6053932500,SPE60725D0057,04/01/2025 - 09/30/2028,0002,23,FEDERAL EXCISE TAX,FSII,AIRWF,001245952,.218000,271617.54,
,MC GHEE TYSON,KTYS,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2343 W GENERAL AVIATION DR ALCOA TENNESSEE 37701,865-970-9000,SPE60723D0061,07/01/2023 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII,AIRWF,001729556,.218000,377043.21,
,MC GHEE TYSON,KTYS,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2343 W GENERAL AVIATION DR ALCOA TENNESSEE 37701,865-970-9000,SPE60723D0061,07/01/2023 - 03/31/2027,0003,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,001729556,4.254093,7357692.07,
,MC GHEE TYSON,KTYS,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2343 W GENERAL AVIATION DR ALCOA TENNESSEE 37701,865-970-9000,SPE60723D0061,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,001729556,.218000,377043.21,
,MC GHEE TYSON,KTYS,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2343 W GENERAL AVIATION DR ALCOA TENNESSEE 37701,865-970-9000,SPE60723D0061,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,001729556,4.204093,7271214.27,
,MC KELLAR SIPES RGNL,KMKL,TN,EASTERN AVIATION FUELS  INC.,MCKELLAR SIPES FBO,308 GRADY MONTGOMERY DR JACKSON TENNESSEE 38375,713-427-0191,SPE60723D0050,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000495488,5.097779,2525888.32,
,MC KELLAR SIPES RGNL,KMKL,TN,EASTERN AVIATION FUELS  INC.,MCKELLAR SIPES FBO,308 GRADY MONTGOMERY DR JACKSON TENNESSEE 38375,713-427-0191,SPE60723D0050,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000495488,.218000,108016.38,
,MC KELLAR SIPES RGNL,KMKL,TN,EASTERN AVIATION FUELS  INC.,MCKELLAR SIPES FBO,308 GRADY MONTGOMERY DR JACKSON TENNESSEE 38375,713-427-0191,SPE60723D0050,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,150.000000,15000.00,
,MC KELLAR SIPES RGNL,KMKL,TN,EASTERN AVIATION FUELS  INC.,MCKELLAR SIPES FBO,308 GRADY MONTGOMERY DR JACKSON TENNESSEE 38375,713-427-0191,SPE60723D0050,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000495488,.218000,108016.38,
,MC KELLAR SIPES RGNL,KMKL,TN,EASTERN AVIATION FUELS  INC.,MCKELLAR SIPES FBO,308 GRADY MONTGOMERY DR JACKSON TENNESSEE 38375,713-427-0191,SPE60723D0050,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000495488,5.047779,2501113.92,
,MC KELLAR SIPES RGNL,KMKL,TN,EASTERN AVIATION FUELS  INC.,MCKELLAR SIPES FBO,308 GRADY MONTGOMERY DR JACKSON TENNESSEE 38375,713-427-0191,SPE60723D0050,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,150.000000,15000.00,
,MEMPHIS INTL,KMEM,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2488 WINCHESTER ROAD  MEMPHIS TENNESSEE 38116,901-345-4700,SPE60723D0087,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,200.000000,20000.00,
,MEMPHIS INTL,KMEM,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2488 WINCHESTER ROAD  MEMPHIS TENNESSEE 38116,901-345-4700,SPE60723D0087,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,002055020,4.201243,8633638.39,
,MEMPHIS INTL,KMEM,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2488 WINCHESTER ROAD  MEMPHIS TENNESSEE 38116,901-345-4700,SPE60723D0087,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,002055020,.218000,447994.36,
,MEMPHIS INTL,KMEM,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2488 WINCHESTER ROAD  MEMPHIS TENNESSEE 38116,901-345-4700,SPE60723D0087,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,200.000000,20000.00,
,MEMPHIS INTL,KMEM,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2488 WINCHESTER ROAD  MEMPHIS TENNESSEE 38116,901-345-4700,SPE60723D0087,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,002055020,4.271243,8777489.79,
,MEMPHIS INTL,KMEM,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,2488 WINCHESTER ROAD  MEMPHIS TENNESSEE 38116,901-345-4700,SPE60723D0087,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,002055020,.218000,447994.36,
,MILLINGTON RGNL JETPORT,KNQA,TN,EASTERN AVIATION FUELS  INC.,MILLINGTON MEMPHIS AIRP,8182 HOMET AVENUE MILLINGTON TN 38053,901-873-5792,SPE60723D0045,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000416812,.218000,90865.02,
,MILLINGTON RGNL JETPORT,KNQA,TN,EASTERN AVIATION FUELS  INC.,MILLINGTON MEMPHIS AIRP,8182 HOMET AVENUE MILLINGTON TN 38053,901-873-5792,SPE60723D0045,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,100.000000,10000.00,
,MILLINGTON RGNL JETPORT,KNQA,TN,EASTERN AVIATION FUELS  INC.,MILLINGTON MEMPHIS AIRP,8182 HOMET AVENUE MILLINGTON TN 38053,901-873-5792,SPE60723D0045,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000416812,5.080105,2117448.73,
,NASHVILLE INTL,KBNA,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,767 HANGER LANE NASHVILLE TENNESSEE 37217,615-361-3000,SPE60723D0069,07/01/2023 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII,AIRWF,002647024,.218000,577051.23,
,NASHVILLE INTL,KBNA,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,767 HANGER LANE NASHVILLE TENNESSEE 37217,615-361-3000,SPE60723D0069,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,002647024,4.375793,11582829.09,
,NASHVILLE INTL,KBNA,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,767 HANGER LANE NASHVILLE TENNESSEE 37217,615-361-3000,SPE60723D0069,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,002647024,.218000,577051.23,
,NASHVILLE INTL,KBNA,TN,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,767 HANGER LANE NASHVILLE TENNESSEE 37217,615-361-3000,SPE60723D0069,07/01/2023 - 03/31/2027,0003,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,002747024,4.435793,12185229.83,
,SMYRNA (SEWART),KMQY,TN,EASTERN AVIATION FUELS  INC.,AZURE FLIGHT SUPPORT,276 DOUG WARPOOLE RD SMYRNA TN 37167,6152202957,SPE60723D0044,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,001323464,4.746979,6282455.82,
,SMYRNA (SEWART),KMQY,TN,EASTERN AVIATION FUELS  INC.,AZURE FLIGHT SUPPORT,276 DOUG WARPOOLE RD SMYRNA TN 37167,6152202957,SPE60723D0044,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,100.000000,10000.00,
,SMYRNA (SEWART),KMQY,TN,EASTERN AVIATION FUELS  INC.,AZURE FLIGHT SUPPORT,276 DOUG WARPOOLE RD SMYRNA TN 37167,6152202957,SPE60723D0044,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,FSII,AIRWF,001323464,.218000,288515.15,
,ABILENE RGNL,KABI,TX,FREEMAN HOLDINGS OF WEST TEXAS LLC,ABILENE AERO,2850 AIRPORT BLVD  ABILENE  TEXAS  79602,325-677-2601,SPE60725D0135,07/24/2025 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII  SDA  CI,AIRWF,000725228,.218000,158099.70,
,ABILENE RGNL,KABI,TX,FREEMAN HOLDINGS OF WEST TEXAS LLC,ABILENE AERO,2850 AIRPORT BLVD  ABILENE  TEXAS  79602,325-677-2601,SPE60725D0135,07/24/2025 - 03/31/2027,0003,,TURBINE FUELAVIATION JAA,FSII  SDA  CI,AIRWF,001090228,4.835790,5272113.66,
,ABILENE RGNL,KABI,TX,FREEMAN HOLDINGS OF WEST TEXAS LLC,ABILENE AERO,2850 AIRPORT BLVD  ABILENE  TEXAS  79602,325-677-2601,SPE60725D0135,07/24/2025 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000725228,.218000,158099.70,
,ABILENE RGNL,KABI,TX,FREEMAN HOLDINGS OF WEST TEXAS LLC,ABILENE AERO,2850 AIRPORT BLVD  ABILENE  TEXAS  79602,325-677-2601,SPE60725D0135,07/24/2025 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000725228,4.835790,3507050.31,
,ALICE INTERNATIONAL AIRPORT,KALI,TX,AVFUEL CORP,KALI AVIATION,1300 AIRPORT ROAD ALICE TEXAS 78332,361-664-2656,SPE60723D0111,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000321136,.218000,70007.65,
,ALICE INTERNATIONAL AIRPORT,KALI,TX,AVFUEL CORP,KALI AVIATION,1300 AIRPORT ROAD ALICE TEXAS 78332,361-664-2656,SPE60723D0111,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000321136,.218000,70007.65,
,ALICE INTERNATIONAL AIRPORT,KALI,TX,AVFUEL CORP,KALI AVIATION,1300 AIRPORT ROAD ALICE TEXAS 78332,361-664-2656,SPE60723D0111,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000321136,5.058040,1624318.73,
,ALICE INTERNATIONAL AIRPORT,KALI,TX,AVFUEL CORP,KALI AVIATION,1300 AIRPORT ROAD ALICE TEXAS 78332,361-664-2656,SPE60723D0111,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000321136,5.158040,1656432.33,
,AUSTIN BERGSTROM INTL,KAUS,TX,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,4321 EMMA BROWNING AVE AUSTIN TEXAS 78719,512-530-5451,SPE60723D0090,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,002529172,.218000,551359.50,
,AUSTIN BERGSTROM INTL,KAUS,TX,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,4321 EMMA BROWNING AVE AUSTIN TEXAS 78719,512-530-5451,SPE60723D0090,07/01/2023 - 03/31/2027,0003,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,002529172,3.901343,9867167.48,
,AUSTIN BERGSTROM INTL,KAUS,TX,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,4321 EMMA BROWNING AVE AUSTIN TEXAS 78719,512-530-5451,SPE60723D0090,07/01/2023 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII,AIRWF,002529172,.218000,551359.50,
,AUSTIN BERGSTROM INTL,KAUS,TX,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,4321 EMMA BROWNING AVE AUSTIN TEXAS 78719,512-530-5451,SPE60723D0090,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,002529172,3.841343,9715417.16,
,AUSTIN BERGSTROM INTL,KAUS,TX,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,4321 EMMA BROWNING AVE AUSTIN TEXAS 78719,512-530-5451,SPE60723D0090,07/01/2023 - 03/31/2027,0005,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,300.000000,30000.00,
,AUSTIN BERGSTROM INTL,KAUS,TX,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,4321 EMMA BROWNING AVE AUSTIN TEXAS 78719,512-530-5451,SPE60723D0090,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,300.000000,30000.00,
,BROWNSVILLE SOUTH PADRE ISLAND INTL,KBRO,TX,ASSOCIATED ENERGY GROUP LLC,HUNT PANAM,505 S. AMELIA EARHART DRIVE  BROWNSVILLE  TX 78521,305-913-5253,SPE60723D0113,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000147000,.218000,32046.00,
,BROWNSVILLE SOUTH PADRE ISLAND INTL,KBRO,TX,ASSOCIATED ENERGY GROUP LLC,HUNT PANAM,505 S. AMELIA EARHART DRIVE  BROWNSVILLE  TX 78521,305-913-5253,SPE60723D0113,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,100.000000,10000.00,
,BROWNSVILLE SOUTH PADRE ISLAND INTL,KBRO,TX,ASSOCIATED ENERGY GROUP LLC,HUNT PANAM,505 S. AMELIA EARHART DRIVE  BROWNSVILLE  TX 78521,305-913-5253,SPE60723D0113,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000147000,3.796748,558121.96,
,BROWNSVILLE SOUTH PADRE ISLAND INTL,KBRO,TX,ASSOCIATED ENERGY GROUP LLC,HUNT PANAM,505 S. AMELIA EARHART DRIVE  BROWNSVILLE  TX 78521,305-913-5253,SPE60723D0113,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000147000,.218000,32046.00,
,BROWNSVILLE SOUTH PADRE ISLAND INTL,KBRO,TX,ASSOCIATED ENERGY GROUP LLC,HUNT PANAM,505 S. AMELIA EARHART DRIVE  BROWNSVILLE  TX 78521,305-913-5253,SPE60723D0113,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,100.000000,10000.00,
,BROWNSVILLE SOUTH PADRE ISLAND INTL,KBRO,TX,ASSOCIATED ENERGY GROUP LLC,HUNT PANAM,505 S. AMELIA EARHART DRIVE  BROWNSVILLE  TX 78521,305-913-5253,SPE60723D0113,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000147000,3.746748,550771.96,
,BROWNWOOD RGNL,KBWD,TX,AVFUEL CORP,CITY OF BROWNWOOD,6240 AIRPORT BLVD BROWNWOOD TEXAS 76802,325-643-1482,SPE60723D0043,07/01/2023 - 03/31/2027,0003,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000078000,4.945740,385767.72,
,BROWNWOOD RGNL,KBWD,TX,AVFUEL CORP,CITY OF BROWNWOOD,6240 AIRPORT BLVD BROWNWOOD TEXAS 76802,325-643-1482,SPE60723D0043,07/01/2023 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000078000,.218000,17004.00,
,CONROE NORTH HOUSTON REGIONAL,KCXO,TX,HERDAIR GROUP LLC,HERD AIR GROUP,5260 CENTRAL PARKWAY HANGER 14 CONROE TX 77303,281-733-1279,SPE60723D0116,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,001425956,3.841740,5478152.20,
,CONROE NORTH HOUSTON REGIONAL,KCXO,TX,HERDAIR GROUP LLC,HERD AIR GROUP,5260 CENTRAL PARKWAY HANGER 14 CONROE TX 77303,281-733-1279,SPE60723D0116,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,001425956,.218000,310858.41,
,CONROE NORTH HOUSTON REGIONAL,KCXO,TX,HERDAIR GROUP LLC,HERD AIR GROUP,5260 CENTRAL PARKWAY HANGER 14 CONROE TX 77303,281-733-1279,SPE60723D0116,07/01/2023 - 03/31/2027,0003,23D,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,75.000000,7500.00,
,CONROE NORTH HOUSTON REGIONAL,KCXO,TX,HERDAIR GROUP LLC,HERD AIR GROUP,5260 CENTRAL PARKWAY HANGER 14 CONROE TX 77303,281-733-1279,SPE60723D0116,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,001425956,3.841740,5478152.20,
,CONROE NORTH HOUSTON REGIONAL,KCXO,TX,HERDAIR GROUP LLC,HERD AIR GROUP,5260 CENTRAL PARKWAY HANGER 14 CONROE TX 77303,281-733-1279,SPE60723D0116,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,001425956,.218000,310858.41,
,CONROE NORTH HOUSTON REGIONAL,KCXO,TX,HERDAIR GROUP LLC,HERD AIR GROUP,5260 CENTRAL PARKWAY HANGER 14 CONROE TX 77303,281-733-1279,SPE60723D0116,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,75.000000,7500.00,
,CORPUS CHRISTI INTL,KCRP,TX,AVFUEL CORP,ATLANTIC AVIATION,549 PINSON DRIVE  CORPUS CHRISTI  TX 78406,361-289-1881,SPE60723D0049,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,003613032,.218000,787640.98,
,CORPUS CHRISTI INTL,KCRP,TX,AVFUEL CORP,ATLANTIC AVIATION,549 PINSON DRIVE  CORPUS CHRISTI  TX 78406,361-289-1881,SPE60723D0049,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,003613032,5.024240,18152739.90,
,CORPUS CHRISTI INTL,KCRP,TX,AVFUEL CORP,ATLANTIC AVIATION,549 PINSON DRIVE  CORPUS CHRISTI  TX 78406,361-289-1881,SPE60723D0049,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,200.000000,20000.00,
,CORPUS CHRISTI INTL,KCRP,TX,AVFUEL CORP,ATLANTIC AVIATION,549 PINSON DRIVE  CORPUS CHRISTI  TX 78406,361-289-1881,SPE60723D0049,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,003613032,.218000,787640.98,
,CORPUS CHRISTI INTL,KCRP,TX,AVFUEL CORP,ATLANTIC AVIATION,549 PINSON DRIVE  CORPUS CHRISTI  TX 78406,361-289-1881,SPE60723D0049,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,003613032,4.874240,17610785.10,
,CORPUS CHRISTI INTL,KCRP,TX,AVFUEL CORP,ATLANTIC AVIATION,549 PINSON DRIVE  CORPUS CHRISTI  TX 78406,361-289-1881,SPE60723D0049,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,200.000000,20000.00,
,DALLAS LOVE FLD,KDAL,TX,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,8001 LEMMON AVE  DALLAS  TX 75209,214-214-7701,SPE60723D0070,07/01/2023 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000520404,.218000,113448.07,
,DALLAS LOVE FLD,KDAL,TX,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,8001 LEMMON AVE  DALLAS  TX 75209,214-214-7701,SPE60723D0070,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,001340597,4.512303,6049179.86,
,DALLAS LOVE FLD,KDAL,TX,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,8001 LEMMON AVE  DALLAS  TX 75209,214-214-7701,SPE60723D0070,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000520404,.218000,113448.07,
,DALLAS LOVE FLD,KDAL,TX,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,8001 LEMMON AVE  DALLAS  TX 75209,214-214-7701,SPE60723D0070,07/01/2023 - 03/31/2027,0003,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000520404,4.612303,2400260.93,
,DAVID WAYNE HOOKS MEM,KDWH,TX,NORTHWEST AIRPORT MANAGEMENT LP,NORTHWEST AIRPORT MGMT LP,20803 STUEBNER AIRLINE RD. SPRING  TEXAS 77379,281-376-5436,SPE60723D0083,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000232000,.218000,50576.00,
,DAVID WAYNE HOOKS MEM,KDWH,TX,NORTHWEST AIRPORT MANAGEMENT LP,NORTHWEST AIRPORT MGMT LP,20803 STUEBNER AIRLINE RD. SPRING  TEXAS 77379,281-376-5436,SPE60723D0083,08/12/2025 - 03/31/2027,0003,23S,Rapid Refueling,FSII,RRAIR,000100000,.500000,50000.00,
,DAVID WAYNE HOOKS MEM,KDWH,TX,NORTHWEST AIRPORT MANAGEMENT LP,NORTHWEST AIRPORT MGMT LP,20803 STUEBNER AIRLINE RD. SPRING  TEXAS 77379,281-376-5436,SPE60723D0083,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000799000,4.895099,3911184.10,
,DRAUGHON MILLER CENTRAL TEXAS RGNL,KTPL,TX,AVFUEL CORP,TEMPLE CITY AIRPORT,7720 F AIRPORT RD HANGAR 28 TEMPLE TX 76501,254 298 5352,SPE60723D0066,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000175000,.218000,38150.00,
,DRAUGHON MILLER CENTRAL TEXAS RGNL,KTPL,TX,AVFUEL CORP,TEMPLE CITY AIRPORT,7720 F AIRPORT RD HANGAR 28 TEMPLE TX 76501,254 298 5352,SPE60723D0066,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,100.000000,10000.00,
,DRAUGHON MILLER CENTRAL TEXAS RGNL,KTPL,TX,AVFUEL CORP,TEMPLE CITY AIRPORT,7720 F AIRPORT RD HANGAR 28 TEMPLE TX 76501,254 298 5352,SPE60723D0066,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000175000,.218000,38150.00,
,DRAUGHON MILLER CENTRAL TEXAS RGNL,KTPL,TX,AVFUEL CORP,TEMPLE CITY AIRPORT,7720 F AIRPORT RD HANGAR 28 TEMPLE TX 76501,254 298 5352,SPE60723D0066,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,100.000000,10000.00,
,DRAUGHON MILLER CENTRAL TEXAS RGNL,KTPL,TX,AVFUEL CORP,TEMPLE CITY AIRPORT,7720 F AIRPORT RD HANGAR 28 TEMPLE TX 76501,254 298 5352,SPE60723D0066,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000175000,5.044840,882847.00,
,DRAUGHON MILLER CENTRAL TEXAS RGNL,KTPL,TX,AVFUEL CORP,TEMPLE CITY AIRPORT,7720 F AIRPORT RD HANGAR 28 TEMPLE TX 76501,254 298 5352,SPE60723D0066,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000175000,5.084840,889847.00,
,EAST TEXAS RGNL,KGGG,TX,AVFUEL CORP,KRS JET CENTER,151 SKYWAY DR LONGVIEW TEXAS 75603,903-643-2010,SPE60723D0034,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000824136,.218000,179661.65,
,EAST TEXAS RGNL,KGGG,TX,AVFUEL CORP,KRS JET CENTER,151 SKYWAY DR LONGVIEW TEXAS 75603,903-643-2010,SPE60723D0034,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000824136,4.624240,3811002.66,
,EAST TEXAS RGNL,KGGG,TX,AVFUEL CORP,KRS JET CENTER,151 SKYWAY DR LONGVIEW TEXAS 75603,903-643-2010,SPE60723D0034,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000824136,4.624240,3811002.66,
,EAST TEXAS RGNL,KGGG,TX,AVFUEL CORP,KRS JET CENTER,151 SKYWAY DR LONGVIEW TEXAS 75603,903-643-2010,SPE60723D0034,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000824136,.218000,179661.65,
,EAST TEXAS RGNL,KGGG,TX,AVFUEL CORP,KRS JET CENTER,151 SKYWAY DR LONGVIEW TEXAS 75603,903-643-2010,SPE60723D0034,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,135.000000,13500.00,
,EAST TEXAS RGNL,KGGG,TX,AVFUEL CORP,KRS JET CENTER,151 SKYWAY DR LONGVIEW TEXAS 75603,903-643-2010,SPE60723D0034,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,135.000000,13500.00,
,EASTERWOOD FLD,KCLL,TX,ASTIN AVIATION CLL LLC,ASTIN AVIATION CLL LLC,2501 EARL RUDDER FREEWAY S STE100 COLLEGE STATION,9797759910,SPE60723D0012,07/01/2023 - 03/31/2027,0004,23S,FEDERAL EXCISE TAX,FSII,AIRWF,002510384,.218000,547263.71,
,EASTERWOOD FLD,KCLL,TX,ASTIN AVIATION CLL LLC,ASTIN AVIATION CLL LLC,2501 EARL RUDDER FREEWAY S STE100 COLLEGE STATION,9797759910,SPE60723D0012,07/01/2023 - 03/31/2027,0005,23S,Rapid Refueling,,AIR,002510384,.150000,376557.60,
,EASTERWOOD FLD,KCLL,TX,ASTIN AVIATION CLL LLC,ASTIN AVIATION CLL LLC,2501 EARL RUDDER FREEWAY S STE100 COLLEGE STATION,9797759910,SPE60723D0012,07/01/2023 - 03/31/2027,0006,23S,Rapid Refueling,FSII  SDA  CI,AIRWF,002510384,.150000,376557.60,
